true_positive,false_negative,true_negative,false_positive,sensitivity,specificity,precision,gamma,replicate
1.92,17.35,9980.595,0.135,0.10535557566480289,0.9999864562486327,0.975427744298712,0.5999999999999979,3.0
1.75,15.575,9982.65,0.025,0.10474876584332068,0.9999974936324232,0.990963855421687,0.5999999999999979,4.0
2.195,19.735,9977.97,0.1,0.10303121581538711,0.9999899588759134,0.9876906848425835,0.5999999999999979,5.0
1.99,16.95,9980.98,0.08,0.10852532051339464,0.9999919847653248,0.9772256728778469,0.5999999999999979,6.0
1.815,17.19,9980.935,0.06,0.09673240888643887,0.9999939859133307,0.9844707309675461,0.5999999999999979,7.0
1.595,13.76,9984.625,0.02,0.10207296757265714,0.999997998048003,0.9895424836601308,0.5999999999999979,8.0
1.645,15.02,9983.28,0.055,0.09574945337138233,0.999994490129786,0.9828859060402684,0.5999999999999979,9.0
2.285,19.61,9978.045,0.06,0.10234980101436685,0.9999939867100038,0.9763374485596709,0.5999999999999979,0.0
1.71,15.82,9982.395,0.075,0.10040294406605947,0.9999924812506958,0.9826007326007326,0.5999999999999979,1.0
1.865,15.285,9982.795,0.055,0.10535786665686588,0.9999944889543371,0.9761286332714905,0.5999999999999979,2.0
1.8,15.93,9982.24,0.03,0.10000727151176084,0.9999969942874,0.9903846153846154,0.5999999999999979,3.0
1.925,16.755,9981.295,0.025,0.0984079091386883,0.9999974950870576,0.9845911949685535,0.5999999999999979,4.0
2.21,18.625,9979.12,0.045,0.10604724242149709,0.999995490327308,0.9899494949494949,0.5999999999999979,5.0
1.9,17.135,9980.91,0.055,0.09487846043769478,0.9999944945388479,0.9782608695652174,0.5999999999999979,6.0
1.9,17.42,9980.615,0.065,0.09605206121777697,0.9999934824888677,0.9776785714285715,0.5999999999999979,7.0
1.855,15.55,9982.535,0.06,0.10450782868486326,0.9999939884214545,0.9781943212067437,0.5999999999999979,8.0
2.015,18.99,9978.97,0.025,0.09598709203634015,0.9999974957424007,0.9902691511387164,0.5999999999999979,9.0
1.735,15.61,9982.645,0.01,0.0976005308827289,0.9999989973903096,0.9963963963963964,0.5999999999999979,0.0
0.86,8.52,9990.605,0.015,0.08846641740974209,0.9999984987973438,0.978640776699029,0.5999999999999979,1.0
1.445,12.66,9985.87,0.025,0.10352325367165506,0.9999974967934335,0.9888111888111887,0.5999999999999979,2.0
1.79,15.525,9982.65,0.035,0.10526503788702539,0.9999964929356657,0.9890952380952381,0.5999999999999979,3.0
