samplers,samplers_active,sampler_A,sampler_B,total_active,active_A,active_B,avg_cascade_size,active_diff,cascade_bias,gamma,replicate
20.0,10.1483,5.2542,4.8941,22.3384,12.0777,10.2607,2.1575015926734777,10.5302,0.526894804324646,-0.4000000000000635,25.0
20.0,10.0405,5.1787,4.8618,18.827,11.8389,6.9881,1.8443204124027037,10.2466,0.5646329290431289,-0.4000000000000635,26.0
20.0,10.3126,5.5706,4.742,19.3578,11.5828,7.775,1.827783784816354,10.0174,0.5562574095846464,-0.4000000000000635,27.0
20.0,10.5197,4.8569,5.6628,21.9016,9.8188,12.0828,2.0245339351646106,10.956,0.5329135475482691,-0.4000000000000635,28.0
20.0,9.7574,4.4457,5.3117,17.7238,8.1153,9.6085,1.7806027432623652,8.6224,0.5307592186338902,-0.4000000000000635,29.0
20.0,9.9387,5.6716,4.2671,16.8564,10.5934,6.263,1.6468673256482598,9.2896,0.5875009032200168,-0.4000000000000635,30.0
20.0,9.8938,4.9903,4.9035,17.4941,7.8527,9.6414,1.7147645994676257,8.9855,0.5508220381729084,-0.4000000000000635,31.0
20.0,9.5647,4.921,4.6437,18.0089,10.1042,7.9047,1.8361652504516064,8.9701,0.5282587510791411,-0.4000000000000635,32.0
20.0,10.0104,5.6559,4.3545,19.795,12.0208,7.7742,1.9265827430482378,10.1306,0.5381014420312944,-0.4000000000000635,33.0
20.0,10.104,5.3563,4.7477,18.4213,10.9,7.5213,1.7612986551480434,9.5703,0.5554586285526834,-0.4000000000000635,34.0
20.0,9.9039,4.8359,5.068,18.5602,8.4017,10.1585,1.8111434648330824,8.911,0.5336104833024632,-0.4000000000000635,35.0
20.0,10.3843,4.4609,5.9234,20.4835,9.1836,11.2999,1.8885166573396146,9.6039,0.5498214203221797,-0.4000000000000635,36.0
20.0,10.2228,5.1272,5.0956,19.4812,9.6175,9.8637,1.8557539865447827,9.3166,0.5386420185928446,-0.4000000000000635,37.0
20.0,9.9075,5.8238,4.0837,17.9647,10.5848,7.3799,1.7669866801857994,9.4773,0.5687887825471754,-0.4000000000000635,38.0
20.0,9.7317,5.33,4.4017,18.2183,10.6777,7.5406,1.830344307758917,9.0717,0.5418072255636721,-0.4000000000000635,39.0
20.0,9.5744,5.1688,4.4056,16.1278,9.6126,6.5152,1.6375049424981278,8.727,0.5813429698195073,-0.4000000000000635,40.0
20.0,9.8763,5.1267,4.7496,16.7101,8.7077,8.0024,1.634269061254339,8.8833,0.5787953620633935,-0.4000000000000635,41.0
20.0,9.5126,5.17,4.3426,16.4834,9.6971,6.7863,1.7107593779933763,8.3626,0.5458476492220535,-0.4000000000000635,42.0
20.0,9.4925,5.2576,4.2349,15.2737,8.1242,7.1495,1.5502313474798202,8.1393,0.5757073542570302,-0.4000000000000635,43.0
20.0,10.213,4.8453,5.3677,18.0663,8.1487,9.9176,1.7006028993508733,9.1609,0.5624849507098317,-0.4000000000000635,44.0
20.0,10.2052,4.6145,5.5907,19.7613,8.0711,11.6902,1.8810068151544526,9.7717,0.538329502479555,-0.4000000000000635,45.0
20.0,10.3803,5.2882,5.0921,20.7414,9.4989,11.2425,1.9522153378052902,10.1158,0.5332743142411837,-0.4000000000000635,46.0
20.0,9.8363,5.199,4.6373,17.0408,8.9954,8.0454,1.713623263098492,8.4584,0.5454176560093666,-0.4000000000000635,47.0
20.0,9.6065,4.868,4.7385,16.345,9.7621,6.5829,1.6570747862511985,8.6702,0.562589548278318,-0.4000000000000635,48.0
20.0,9.9359,5.121,4.8149,18.5732,10.4102,8.163,1.8223882511630722,9.0022,0.5264864808761704,-0.4000000000000635,49.0
20.0,9.9008,4.6855,5.2153,18.7081,8.411,10.2971,1.8201905455358136,9.6441,0.5628365734398341,-0.4000000000000635,50.0
20.0,10.4226,5.1654,5.2572,22.1716,11.1496,11.022,2.0539105704142155,10.5394,0.5288510058282369,-0.4000000000000635,51.0
20.0,10.2034,4.6792,5.5242,20.827,9.2387,11.5883,1.9812152577932116,9.8762,0.5145716333998501,-0.4000000000000635,52.0
20.0,9.8785,4.7901,5.0884,16.7077,7.2437,9.464,1.6436549723450995,8.4387,0.5468124500209613,-0.4000000000000635,53.0
20.0,10.431,5.3049,5.1261,20.406,10.506,9.9,1.8923086270106442,9.63,0.5115660346993196,-0.4000000000000635,54.0
20.0,9.7595,4.816,4.9435,16.1863,7.2573,8.929,1.6198417581555058,8.2493,0.55528232047947,-0.4000000000000635,55.0
20.0,10.2579,5.6582,4.5997,22.6458,13.6647,8.9811,2.1665994474848107,11.2006,0.53498848804951,-0.4000000000000635,56.0
20.0,9.637,4.8552,4.7818,15.017,6.9824,8.0346,1.526831702801971,7.8384,0.5788736996995852,-0.4000000000000635,57.0
20.0,9.6165,4.7226,4.8939,17.1195,8.9334,8.1861,1.7257220847672614,8.3165,0.5254142150911275,-0.4000000000000635,58.0
20.0,9.8222,4.7517,5.0705,16.3327,8.1328,8.1999,1.6155763498178688,8.2977,0.5655448854841046,-0.4000000000000635,59.0
20.0,10.2336,5.3279,4.9057,18.9689,10.07,8.8989,1.7997273231809654,9.2847,0.543046407865794,-0.4000000000000635,60.0
20.0,10.1459,5.333,4.8129,16.626,8.9404,7.6856,1.5871791136917142,8.4456,0.5613861306706311,-0.4000000000000635,61.0
