true_positive,false_negative,true_negative,false_positive,correct_message,incorrect_message,gamma,replicate
902.525,4184.29,4912.08,1.105,0.14246902177911352,0.0016089679767473785,0.4000000000000003,5.0
1015.17,4317.47,4666.17,1.19,0.14815829542001013,0.002997455748502799,0.4000000000000003,6.0
1046.22,4238.85,4713.775,1.155,0.16107040294282943,0.006720790124623909,0.4000000000000003,7.0
851.15,3964.59,5183.57,0.69,0.14016757813805233,0.008130516892948983,0.4000000000000003,8.0
778.665,3926.26,5294.565,0.51,0.13504674132603914,0.001221371822104843,0.4000000000000003,9.0
893.04,4260.115,4845.85,0.995,0.13984601665919139,0.010302643939607748,0.4000000000000003,0.0
794.455,3842.17,5362.59,0.785,0.1389222760533082,0.0008361866507459675,0.4000000000000003,1.0
1018.02,4196.0,4785.16,0.82,0.15347142094156738,0.005091276518531926,0.4000000000000003,2.0
983.295,4194.005,4821.48,1.22,0.14999979821572743,0.0036637836689156376,0.4000000000000003,3.0
1250.75,4241.24,4506.45,1.56,0.1713746816836733,0.008620635613579931,0.4000000000000003,4.0
1118.33,3960.285,4920.925,0.46,0.16047539668506391,0.005053337124363244,0.4000000000000003,5.0
911.06,3987.285,5088.97,12.685,0.14681998070366828,0.007774789142744244,0.4000000000000003,6.0
894.63,4111.475,4993.04,0.855,0.14555023252182855,0.000886028389082156,0.4000000000000003,7.0
1067.32,3827.77,5103.525,1.385,0.16261233773013256,0.005480792974123478,0.4000000000000003,8.0
769.57,4005.32,5224.835,0.275,0.13177013644715202,0.0010263866115901756,0.4000000000000003,9.0
843.44,3986.925,5169.01,0.625,0.1359240440023549,0.0013195899014011542,0.4000000000000003,0.0
884.735,3827.08,5286.96,1.225,0.14203920923809893,0.003633297356170508,0.4000000000000003,1.0
918.92,3926.72,5150.29,4.07,0.14962062211143234,0.005125891692073859,0.4000000000000003,2.0
859.51,4063.49,5075.285,1.715,0.1409763887848973,0.0029532573227637566,0.4000000000000003,3.0
1039.955,4131.16,4827.175,1.71,0.15745498376499842,0.00731649815778711,0.4000000000000003,4.0
1030.175,4027.845,4941.125,0.855,0.15846374320349982,0.0028396686670535886,0.4000000000000003,5.0
998.495,3938.8,5061.99,0.715,0.15526966120895241,0.008490824526425082,0.4000000000000003,6.0
1008.285,3995.045,4995.99,0.68,0.1532186993116021,0.002835990516025802,0.4000000000000003,7.0
987.425,3996.88,5012.64,3.055,0.15359224853838116,0.004181637355608436,0.4000000000000003,8.0
974.695,4264.44,4760.08,0.785,0.14581273521246363,0.001390001127150844,0.4000000000000003,9.0
858.735,4092.73,5048.175,0.36,0.13936330537701455,0.0005160927483089775,0.4000000000000003,0.0
970.71,3869.505,5158.62,1.165,0.14972982823481235,0.005735049079439412,0.4000000000000003,1.0
741.63,3993.155,5263.115,2.1,0.1292066495606816,0.002688436342941569,0.4000000000000003,2.0
890.305,3946.02,5163.165,0.51,0.15062402041769263,0.004220119177561243,0.4000000000000003,3.0
1194.48,4394.83,4408.99,1.7,0.16832745089728257,0.007685795551831789,0.4000000000000003,4.0
1151.695,4087.505,4759.85,0.95,0.1676313767716006,0.006700644246409495,0.4000000000000003,5.0
853.905,3852.58,5292.7,0.815,0.14250985071863254,0.0036499817859596564,0.4000000000000003,6.0
873.965,3899.44,5225.565,1.03,0.14557498281948889,0.004694573298499627,0.4000000000000003,7.0
864.155,4093.03,5041.93,0.885,0.13990259982422854,0.002841361534452572,0.4000000000000003,8.0
888.195,3918.58,5192.53,0.695,0.14614622317062534,0.0027459176630510603,0.4000000000000003,9.0
1086.93,4147.465,4764.5,1.105,0.1587692376400397,0.0029841280679823385,0.4000000000000003,0.0
1102.75,3940.85,4955.345,1.055,0.16340939620632303,0.010026556338895135,0.4000000000000003,1.0
773.61,3750.46,5475.035,0.895,0.135593092673727,0.002047487871007255,0.4000000000000003,2.0
1054.97,4044.27,4899.315,1.445,0.15642003674885852,0.00320049100834013,0.4000000000000003,3.0
940.615,3709.28,5345.365,4.74,0.15245720058194007,0.003360357615789202,0.4000000000000003,4.0
1297.445,4319.205,4381.945,1.405,0.17323779206065393,0.006335523649418422,0.4000000000000003,5.0
1057.315,4107.705,4833.545,1.435,0.15491251234887585,0.003468940265827977,0.4000000000000003,6.0
780.525,3925.045,5293.74,0.69,0.13186880867184034,0.007955477139859682,0.4000000000000003,7.0
1097.955,4093.925,4806.515,1.605,0.15925842202408036,0.003883906392191355,0.4000000000000003,8.0
1116.4,4036.03,4840.29,7.28,0.16145894152256185,0.0029087048521188063,0.4000000000000003,9.0
927.555,3951.23,5120.565,0.65,0.14623423877834818,0.010338688939369798,0.4000000000000003,0.0
819.195,3872.905,5307.47,0.43,0.13700568990133175,0.0006611825398484146,0.4000000000000003,1.0
978.31,4061.3,4958.36,2.03,0.15135258212277464,0.0031628192512374235,0.4000000000000003,2.0
759.545,3968.51,5270.885,1.06,0.13133894398859067,0.002775035144504617,0.4000000000000003,3.0
916.82,4043.2,5038.76,1.22,0.1436542902049832,0.002453589258936642,0.4000000000000003,4.0
1104.265,4180.89,4714.1,0.745,0.1601460249425872,0.004387508240580562,0.4000000000000003,5.0
1262.765,4414.175,4319.7,3.36,0.17571120485916703,0.003461949413986458,0.4000000000000003,6.0
813.425,4073.255,5112.945,0.375,0.13298304330740768,0.0011031004949547418,0.4000000000000003,7.0
1031.805,4326.05,4640.805,1.34,0.15441170141459185,0.003480456920278474,0.4000000000000003,8.0
1104.905,3724.395,5169.97,0.73,0.16812753899445493,0.00341713156196643,0.4000000000000003,9.0
920.255,4091.875,4986.88,0.99,0.14316382479386705,0.005444634133446307,0.4000000000000003,0.0
1089.69,4205.87,4703.55,0.89,0.15923923300468196,0.01795972452023484,0.4000000000000003,1.0
1034.88,4091.43,4872.71,0.98,0.1525834426614504,0.003657331691138031,0.4000000000000003,2.0
1018.075,4198.305,4782.53,1.09,0.15208416254707616,0.00313545593399464,0.4000000000000003,3.0
1062.7,4185.395,4750.06,1.845,0.15451503424051505,0.0031656015566148836,0.4000000000000003,4.0
1163.39,4349.79,4485.72,1.1,0.16625837900480991,0.005323707408201478,0.4000000000000003,5.0
918.515,4028.76,5052.16,0.565,0.14442844668502275,0.0017318953055576053,0.4000000000000003,6.0
772.285,3946.67,5280.65,0.395,0.13220325009524467,0.0008097769774734217,0.4000000000000003,7.0
1041.065,4156.59,4801.295,1.05,0.15631814989736983,0.0027545502846545644,0.4000000000000003,8.0
930.55,3922.785,5146.04,0.625,0.14645116329788252,0.0018439283303842459,0.4000000000000003,9.0
896.925,3895.855,5206.61,0.61,0.14221766461337992,0.0026828346527782414,0.4000000000000003,0.0
973.51,4158.865,4866.86,0.765,0.14765375915669252,0.003765502902064684,0.4000000000000003,1.0
956.53,4057.58,4985.02,0.87,0.14738914944047218,0.009247569087213907,0.4000000000000003,2.0
1022.09,3937.885,5038.685,1.34,0.15540399843644193,0.0135117850941163,0.4000000000000003,3.0
711.395,3814.175,5474.015,0.415,0.1295483129860176,0.0006098447391746028,0.4000000000000003,4.0
941.365,4082.59,4975.135,0.91,0.14519738021005574,0.006857469237977751,0.4000000000000003,5.0
876.19,3893.335,5229.835,0.64,0.14061695085967643,0.002149216419626833,0.4000000000000003,6.0
968.68,4061.26,4966.835,3.225,0.14787805717101332,0.004264380721110021,0.4000000000000003,7.0
962.75,4059.635,4977.06,0.555,0.14939032927751497,0.0014755519039340516,0.4000000000000003,8.0
833.475,4078.575,5087.085,0.865,0.137676541341061,0.0028564098203269707,0.4000000000000003,9.0
736.365,3708.0,5555.13,0.505,0.12954246640025147,0.004769462928634557,0.4000000000000003,0.0
877.18,4236.925,4884.865,1.03,0.1402814433893746,0.0013245150798638834,0.4000000000000003,1.0
1040.04,4130.06,4829.415,0.485,0.15426516552126013,0.0010345786845597014,0.4000000000000003,2.0
981.06,3921.205,5096.04,1.695,0.15554771515028096,0.001917411012155354,0.4000000000000003,3.0
