true_positive,false_negative,true_negative,false_positive,correct_message,incorrect_message,gamma,replicate
1.565,14.475,9983.935,0.025,0.10286015591404593,2.5047117743746957e-06,-0.10000000000000007,3.0
1.775,16.49,9981.675,0.06,0.09993701896395635,6.015541604506953e-06,-0.10000000000000007,4.0
1.28,11.565,9987.095,0.06,0.09898709813801392,6.0067593199084184e-06,-0.10000000000000007,5.0
1.585,15.165,9983.2,0.05,0.08832094504522801,5.010473759674906e-06,-0.10000000000000007,6.0
1.83,17.035,9981.125,0.01,0.09740208472560129,1.0040189892248502e-06,-0.10000000000000007,7.0
1.88,14.885,9983.215,0.02,0.11420595904275516,2.0018517466791433e-06,-0.10000000000000007,8.0
1.625,13.485,9984.86,0.03,0.11063294373351555,3.005411898637736e-06,-0.10000000000000007,9.0
1.435,11.915,9986.63,0.02,0.10737757223283097,2.00315560541615e-06,-0.10000000000000007,0.0
1.06,8.82,9990.09,0.03,0.10572357088274086,3.0042078071225818e-06,-0.10000000000000007,1.0
1.83,15.71,9982.405,0.055,0.11182334594117561,5.5110739898282305e-06,-0.10000000000000007,2.0
1.145,10.745,9988.085,0.025,0.09637444690743159,2.5077239649048424e-06,-0.10000000000000007,3.0
1.325,12.315,9986.32,0.04,0.10211450039077831,4.011347754326213e-06,-0.10000000000000007,4.0
1.55,14.39,9984.055,0.005,0.09850117550123332,5.012531328320803e-07,-0.10000000000000007,5.0
1.695,13.87,9984.325,0.11,0.110056239906336,1.1031906346678446e-05,-0.10000000000000007,6.0
1.475,13.425,9985.06,0.04,0.09703469376016836,4.007765225237369e-06,-0.10000000000000007,7.0
0.93,7.47,9991.595,0.005,0.11398421282593098,5.003001801080648e-07,-0.10000000000000007,8.0
1.665,13.4,9984.88,0.055,0.1131581509658117,5.507813867297049e-06,-0.10000000000000007,9.0
1.265,11.34,9987.355,0.04,0.09943909525619583,4.012358477284509e-06,-0.10000000000000007,0.0
1.21,10.91,9987.8,0.08,0.09273794097963284,8.016150239191289e-06,-0.10000000000000007,1.0
1.77,15.235,9982.915,0.08,0.09935347225491677,8.016289320792753e-06,-0.10000000000000007,2.0
1.23,10.475,9988.25,0.045,0.1086995019704355,4.505707640798052e-06,-0.10000000000000007,3.0
1.275,11.775,9986.86,0.09,0.0996868728890432,9.00996773865843e-06,-0.10000000000000007,4.0
0.955,8.65,9990.34,0.055,0.10637445141422562,5.505057993491387e-06,-0.10000000000000007,5.0
1.375,12.44,9986.13,0.055,0.09718668380705031,5.515705960863621e-06,-0.10000000000000007,6.0
2.16,20.085,9977.68,0.075,0.09978248967672596,7.520160233223095e-06,-0.10000000000000007,7.0
1.845,15.105,9982.965,0.085,0.10969890138918315,8.508711810079064e-06,-0.10000000000000007,8.0
1.54,13.34,9985.08,0.04,0.10352965771534953,4.006913137637078e-06,-0.10000000000000007,9.0
1.43,11.815,9986.705,0.05,0.10590330527513178,5.0073633022503395e-06,-0.10000000000000007,0.0
1.76,15.24,9982.91,0.09,0.10658630545909821,9.026388405431554e-06,-0.10000000000000007,1.0
1.3,11.595,9987.065,0.04,0.09523205161216948,4.006813929907074e-06,-0.10000000000000007,2.0
1.57,13.495,9984.93,0.005,0.0989263369388487,5.006508460999299e-07,-0.10000000000000007,3.0
2.03,17.48,9980.44,0.05,0.09825571868592964,5.009870026689252e-06,-0.10000000000000007,4.0
1.455,13.45,9985.07,0.025,0.09889953980742472,2.504759645870524e-06,-0.10000000000000007,5.0
1.785,15.785,9982.37,0.06,0.10047216895140128,6.014134496673413e-06,-0.10000000000000007,6.0
1.445,11.8,9986.715,0.04,0.1170631947032301,4.006962689343718e-06,-0.10000000000000007,7.0
1.895,16.855,9981.22,0.03,0.09897126128180075,3.006616153085845e-06,-0.10000000000000007,8.0
1.35,11.44,9987.145,0.065,0.10985377671385173,6.506057977420555e-06,-0.10000000000000007,9.0
2.03,18.61,9979.215,0.145,0.10154431944941439,1.453379618597762e-05,-0.10000000000000007,0.0
1.27,11.3,9987.415,0.015,0.0986223113850948,1.5042132743995133e-06,-0.10000000000000007,1.0
1.63,13.95,9984.31,0.11,0.10283677408334392,1.10298410261133e-05,-0.10000000000000007,2.0
1.2,10.83,9987.965,0.005,0.10249537048916486,5.008514474606831e-07,-0.10000000000000007,3.0
1.38,13.085,9985.495,0.04,0.10224374234807755,4.006561023911489e-06,-0.10000000000000007,4.0
1.83,16.31,9981.755,0.105,0.09981392489757407,1.0529763933061805e-05,-0.10000000000000007,5.0
0.975,9.485,9989.505,0.035,0.0934273025567741,3.504412761133625e-06,-0.10000000000000007,6.0
1.235,11.65,9986.965,0.15,0.09794495439235924,1.5013569316625808e-05,-0.10000000000000007,7.0
1.82,17.79,9980.35,0.04,0.08741929237715247,4.0059598526279164e-06,-0.10000000000000007,8.0
1.3,12.975,9985.7,0.025,0.0936456591397502,2.501501621838141e-06,-0.10000000000000007,9.0
1.855,15.72,9982.395,0.03,0.09946910825569137,3.007669625390318e-06,-0.10000000000000007,0.0
1.915,16.62,9981.445,0.02,0.1074514522135833,2.0037072349647546e-06,-0.10000000000000007,1.0
1.66,15.09,9983.19,0.06,0.09618803942504807,6.0149406866363405e-06,-0.10000000000000007,2.0
1.885,15.34,9982.73,0.045,0.1160415757949118,4.508377867479766e-06,-0.10000000000000007,3.0
1.625,14.96,9983.365,0.05,0.10112772724392068,5.004957129802353e-06,-0.10000000000000007,4.0
1.57,14.755,9983.66,0.015,0.09427831992484326,1.5037094849348963e-06,-0.10000000000000007,5.0
1.74,15.735,9982.47,0.055,0.09860605607933765,5.511526653984987e-06,-0.10000000000000007,6.0
1.55,13.875,9984.57,0.005,0.0935202166414047,5.004504053648283e-07,-0.10000000000000007,7.0
2.045,18.28,9979.59,0.085,0.09904720089378624,8.52800441925294e-06,-0.10000000000000007,8.0
1.4,12.295,9986.235,0.07,0.09660906904336972,7.012173786376037e-06,-0.10000000000000007,9.0
1.695,14.935,9983.31,0.06,0.09779333363760864,6.019229545613494e-06,-0.10000000000000007,0.0
1.89,15.735,9982.32,0.055,0.10564490563225919,5.51655780761091e-06,-0.10000000000000007,1.0
1.915,16.89,9981.105,0.09,0.10183808619376271,9.020149783554329e-06,-0.10000000000000007,2.0
1.525,13.0,9985.43,0.045,0.11329304569206863,4.504558298276312e-06,-0.10000000000000007,3.0
1.5,13.47,9984.975,0.055,0.09806932660954432,5.5059108242173025e-06,-0.10000000000000007,4.0
1.67,13.165,9985.095,0.07,0.11547657096655259,7.018013248775395e-06,-0.10000000000000007,5.0
1.565,13.62,9984.715,0.1,0.09835993209583394,1.0013287868424186e-05,-0.10000000000000007,6.0
1.805,16.675,9981.455,0.065,0.10023507132988155,6.518258262126239e-06,-0.10000000000000007,7.0
1.69,15.455,9982.845,0.01,0.09570130892236668,1.0022048506714772e-06,-0.10000000000000007,8.0
1.11,10.03,9988.805,0.055,0.09904631963861932,5.510124002372531e-06,-0.10000000000000007,9.0
1.46,13.415,9985.1,0.025,0.09508868124212702,2.505773635968529e-06,-0.10000000000000007,0.0
1.19,10.09,9988.66,0.06,0.1040759347113138,6.011177318568366e-06,-0.10000000000000007,1.0
1.655,13.95,9984.34,0.055,0.10959989961232314,5.508670090699432e-06,-0.10000000000000007,2.0
1.23,10.78,9987.96,0.03,0.09845209278983184,3.003203925126886e-06,-0.10000000000000007,3.0
1.465,14.16,9984.3,0.075,0.09578818062865839,7.519158054063405e-06,-0.10000000000000007,4.0
0.86,8.155,9990.975,0.01,0.08578772145379786,1.0004001600640257e-06,-0.10000000000000007,5.0
1.015,9.53,9989.42,0.035,0.10396694779606797,3.5051075111647995e-06,-0.10000000000000007,6.0
1.325,11.575,9987.06,0.04,0.09344141818161453,4.007667338921022e-06,-0.10000000000000007,7.0
0.905,9.14,9989.905,0.05,0.0911806685136642,5.011732982417855e-06,-0.10000000000000007,8.0
1.955,15.865,9982.07,0.11,0.11630267313227045,1.1019666150293295e-05,-0.10000000000000007,9.0
1.99,17.48,9980.44,0.09,0.10204264277574082,9.02306400677316e-06,0.5,0.0
1.34,12.12,9986.52,0.02,0.09578325809207044,2.006018054162487e-06,0.5,1.0
1.915,16.285,9981.76,0.04,0.1027141145610446,4.012849743655104e-06,0.5,2.0
1.515,14.235,9984.2,0.05,0.09237814181941079,5.009177301613869e-06,0.5,3.0
1.875,16.225,9981.79,0.11,0.10413732222174854,1.1022665114426777e-05,0.5,4.0
1.58,15.2,9983.155,0.065,0.09746575313826208,6.514087189054528e-06,0.5,5.0
1.715,14.94,9983.245,0.1,0.10939306044462398,1.0023873963182952e-05,0.5,6.0
1.49,13.93,9984.56,0.02,0.09394201357465012,2.0043095516448166e-06,0.5,7.0
2.15,19.99,9977.73,0.13,0.1044219072447019,1.3036934016802476e-05,0.5,8.0
2.0,17.6,9980.35,0.05,0.09820442808295299,5.017016882134403e-06,0.5,9.0
1.9,15.525,9982.54,0.035,0.11447864183477038,3.5099311198870654e-06,0.5,0.0
1.2,10.25,9988.505,0.045,0.10325330535823442,4.507715163200124e-06,0.5,1.0
2.44,22.545,9974.96,0.055,0.09727450400172842,5.514441861740988e-06,0.5,2.0
1.605,14.97,9983.405,0.02,0.10165300729623657,2.0019020223981036e-06,0.5,3.0
2.6,23.37,9973.95,0.08,0.09976086699422396,8.02393523591067e-06,0.5,4.0
1.78,14.88,9983.275,0.065,0.10593301890092938,6.517953698348703e-06,0.5,5.0
1.595,14.22,9984.15,0.035,0.09894223709141997,3.506512152787931e-06,0.5,6.0
1.225,11.67,9987.08,0.025,0.10030536902050168,2.502552748068007e-06,0.5,7.0
1.665,14.155,9984.13,0.05,0.11323976964362652,5.002552448180001e-06,0.5,8.0
2.1,18.015,9979.8,0.085,0.10144574467713838,8.535279205876943e-06,0.5,9.0
2.335,19.72,9977.925,0.02,0.10559747409373804,2.002153160850599e-06,0.5,0.0
1.915,17.475,9980.555,0.055,0.0975301434479469,5.511273595037427e-06,0.5,1.0
1.725,15.135,9983.095,0.045,0.0991282085081747,4.5085165731922544e-06,0.5,2.0
1.755,15.31,9982.89,0.045,0.10263728103106343,4.5073669763306155e-06,0.5,3.0
1.9,16.1,9981.985,0.015,0.1036814039325013,1.5034585271592855e-06,0.5,4.0
1.05,9.45,9989.45,0.05,0.10298334589059904,5.005610935772458e-06,0.5,5.0
1.215,11.38,9987.36,0.045,0.10432140466160778,4.515365315085394e-06,0.5,6.0
2.19,18.515,9979.165,0.13,0.10453109061616739,1.3022349138418815e-05,0.5,7.0
1.595,14.715,9983.655,0.035,0.10171448280683949,3.50330465717233e-06,0.5,8.0
2.01,16.425,9981.5,0.065,0.10432804885527458,6.516916861224428e-06,0.5,9.0
1.77,15.23,9982.96,0.04,0.10923005162816679,4.009674932303681e-06,0.5,0.0
1.615,14.19,9984.13,0.065,0.10154758695216555,6.513893626585833e-06,0.5,1.0
1.87,16.415,9981.695,0.02,0.10382097673176233,2.0039093241729852e-06,0.5,2.0
1.675,15.165,9983.125,0.035,0.10096743259027433,3.5058607152453135e-06,0.5,3.0
2.67,23.555,9973.655,0.12,0.10120026632534047,1.2039871258281378e-05,0.5,4.0
1.81,15.38,9982.775,0.035,0.10840647376998236,3.5069652819764073e-06,0.5,5.0
1.87,16.02,9982.04,0.07,0.10552952573263592,7.018855603696999e-06,0.5,6.0
2.09,17.795,9980.08,0.035,0.1027187227165361,3.5108419923972265e-06,0.5,7.0
1.595,13.855,9984.47,0.08,0.10101509818596055,8.011667250820525e-06,0.5,8.0
2.165,20.46,9977.295,0.08,0.09924208789206597,8.019761546873393e-06,0.5,9.0
1.81,15.765,9982.375,0.05,0.10710263972710012,5.011479808916893e-06,0.5,0.0
2.42,21.06,9976.395,0.125,0.10465436875210642,1.2530203741928123e-05,0.5,1.0
1.44,12.77,9985.75,0.04,0.09543842816392678,4.006662843140304e-06,0.5,2.0
1.76,15.79,9982.375,0.075,0.09532939255748932,7.514889509470835e-06,0.5,3.0
1.51,13.64,9984.81,0.04,0.1045923359570132,4.003155770597312e-06,0.5,4.0
1.82,15.82,9982.31,0.05,0.10434484869528131,5.008016564442968e-06,0.5,5.0
2.04,17.71,9980.19,0.06,0.11021075575246092,6.014641083486956e-06,0.5,6.0
1.45,13.965,9984.54,0.045,0.0931816640908443,4.505808884265938e-06,0.5,7.0
2.57,21.865,9975.485,0.08,0.10645516304855591,8.023140853827307e-06,0.5,8.0
1.75,15.33,9982.88,0.04,0.10328596887869619,4.007364324181095e-06,0.5,9.0
0.92,8.45,9990.605,0.025,0.08814071161772993,2.503906310493851e-06,0.5,0.0
2.24,20.37,9977.295,0.095,0.1042211853652449,9.522013246388678e-06,0.5,1.0
1.385,12.565,9986.02,0.03,0.09845216704831175,3.0036043854007203e-06,0.5,2.0
1.75,15.23,9982.995,0.025,0.10356540407846518,2.5065224238783374e-06,0.5,3.0
1.76,14.75,9983.4,0.09,0.11197453143127135,9.010420959619514e-06,0.5,4.0
1.43,12.34,9986.19,0.04,0.10711126998092557,4.006913960435284e-06,0.5,5.0
1.23,12.125,9986.615,0.03,0.09886116976981815,3.006765802763989e-06,0.5,6.0
1.85,16.53,9981.58,0.04,0.09933112620289501,4.0106407533258274e-06,0.5,7.0
1.38,12.475,9986.11,0.035,0.10026278327380266,3.5071673616285803e-06,0.5,8.0
1.515,13.515,9984.95,0.02,0.1013839017254667,2.006824835514517e-06,0.5,9.0
1.465,12.36,9986.15,0.025,0.10949790451991591,2.505967390084978e-06,0.5,0.0
1.675,14.685,9983.58,0.06,0.10070522510479732,6.025696778413275e-06,0.5,1.0
1.395,13.36,9985.215,0.03,0.09529771904281915,3.0074690552066664e-06,0.5,2.0
1.865,16.86,9981.21,0.065,0.10678862074090986,6.511527152015072e-06,0.5,3.0
1.35,13.29,9985.31,0.05,0.10193278825539474,5.00796559962243e-06,0.5,4.0
2.215,18.995,9978.745,0.045,0.10693503479228621,4.511530170511258e-06,0.5,5.0
1.83,15.55,9982.505,0.115,0.10380961604423096,1.1521696113428988e-05,0.5,6.0
2.325,19.335,9978.145,0.195,0.11406579917161264,1.9562432177395918e-05,0.5,7.0
2.07,18.695,9979.135,0.1,0.0967613088397797,1.0022409162670433e-05,0.5,8.0
1.815,15.505,9982.595,0.085,0.10945556493094638,8.515884430236644e-06,0.5,9.0
1.84,16.59,9981.495,0.075,0.10409852185441024,7.5105738435625195e-06,0.5,0.0
1.775,15.195,9982.935,0.095,0.10629769146818059,9.523265153135063e-06,0.5,1.0
2.095,17.95,9979.885,0.07,0.10945910660804158,7.0140941235226925e-06,0.5,2.0
1.66,15.81,9982.505,0.025,0.09654102886091415,2.5054150073269468e-06,0.5,3.0
2.455,21.13,9976.335,0.08,0.10554637484740058,8.02927316077052e-06,0.5,4.0
2.17,19.885,9977.84,0.105,0.09913000096565756,1.0535103476694791e-05,0.5,5.0
2.145,19.535,9978.265,0.055,0.10008656481965096,5.511681726032254e-06,0.5,6.0
1.475,11.75,9986.735,0.04,0.1126606000742673,4.005007080997148e-06,0.5,7.0
1.755,15.805,9982.41,0.03,0.09638693231448794,3.00626606522315e-06,0.5,8.0
1.605,14.25,9984.115,0.03,0.10139806392179809,3.0047104182492586e-06,0.5,9.0
1.34,11.74,9986.885,0.035,0.09814430754413954,3.5065638176983714e-06,0.5,0.0
1.53,14.635,9983.775,0.06,0.09905177210754233,6.010570065121747e-06,0.5,1.0
1.575,13.69,9984.65,0.085,0.10834311316034419,8.518902024181535e-06,0.5,2.0
1.935,16.36,9981.665,0.04,0.10463247079818631,4.008721083777749e-06,0.5,3.0
2.17,19.805,9977.965,0.06,0.09769524214115087,6.019537638662687e-06,0.5,4.0
1.635,13.665,9984.66,0.04,0.10524438814431714,4.0095247794265045e-06,0.5,5.0
1.415,12.845,9985.68,0.06,0.09142213160676708,6.010271031261145e-06,0.5,6.0
1.27,11.3,9987.4,0.03,0.11897813324978868,3.003454461356214e-06,0.5,7.0
1.485,13.365,9985.13,0.02,0.09806185092825488,2.000950485267659e-06,0.5,8.0
1.64,13.765,9984.545,0.05,0.11091058639889673,5.013247797255215e-06,0.5,9.0
1.775,15.505,9982.635,0.085,0.1026654020061141,8.515732514293292e-06,0.5,0.0
2.1,18.3,9979.545,0.055,0.10618465575821555,5.512077448934843e-06,0.5,1.0
1.395,12.945,9985.645,0.015,0.10391124731944944,1.5036606782380226e-06,0.5,2.0
1.83,15.895,9982.245,0.03,0.10472646469926683,3.0063163971969385e-06,0.5,3.0
1.71,15.99,9982.245,0.055,0.0949916082529411,5.510522944136688e-06,0.5,4.0
1.78,15.675,9982.485,0.06,0.10074670866226625,6.010724221995364e-06,0.5,5.0
2.67,20.71,9976.555,0.065,0.11516973299222283,6.518460372970024e-06,0.5,6.0
1.545,14.065,9984.33,0.06,0.09696316647461373,6.0128833870608615e-06,0.5,7.0
2.28,19.505,9978.135,0.08,0.10687247284055208,8.018098353936522e-06,0.5,8.0
1.91,17.195,9980.865,0.03,0.1029501225056093,3.009387167007388e-06,0.5,9.0
1.415,13.475,9985.085,0.025,0.09107399162657545,2.5051130160666697e-06,0.20000000000000015,0.0
1.595,13.805,9984.56,0.04,0.09981358720558138,4.005558549276851e-06,0.20000000000000015,1.0
1.41,11.615,9986.96,0.015,0.104246692153489,1.5020545566770528e-06,0.20000000000000015,2.0
1.48,12.735,9985.67,0.115,0.11886525912159845,1.1514775024363482e-05,0.20000000000000015,3.0
1.48,12.955,9985.51,0.055,0.10020983823176552,5.511029517607832e-06,0.20000000000000015,4.0
1.705,13.965,9984.305,0.025,0.10633058884050035,2.503154070351637e-06,0.20000000000000015,5.0
1.455,12.405,9986.13,0.01,0.10683185596810015,1.0012016023074869e-06,0.20000000000000015,6.0
1.42,11.74,9986.81,0.03,0.10584507109101735,3.004156546137331e-06,0.20000000000000015,7.0
1.625,14.37,9983.995,0.01,0.10233696121692137,1.0009008107296566e-06,0.20000000000000015,8.0
1.58,14.84,9983.555,0.025,0.09220863621209258,2.5049617065623146e-06,0.20000000000000015,9.0
1.305,11.74,9986.95,0.005,0.09269193770386998,5.01353654868144e-07,0.20000000000000015,0.0
1.43,13.145,9985.35,0.075,0.10047433142196523,7.518058981436119e-06,0.20000000000000015,1.0
1.26,11.155,9987.555,0.03,0.10813275415247611,3.0053630619239306e-06,0.20000000000000015,2.0
1.69,14.775,9983.475,0.06,0.10123528199124378,6.011079152080775e-06,0.20000000000000015,3.0
1.765,16.3,9981.845,0.09,0.10051238594194038,9.010268191193676e-06,0.20000000000000015,4.0
1.61,13.98,9984.385,0.025,0.10257683742742592,2.5050103922993014e-06,0.20000000000000015,5.0
1.78,15.645,9982.505,0.07,0.10395421923523541,7.011499130465286e-06,0.20000000000000015,6.0
1.715,14.905,9983.3,0.08,0.09731955712360331,8.017444202392274e-06,0.20000000000000015,7.0
1.7,14.89,9983.37,0.04,0.09951137938159654,4.0061107004389265e-06,0.20000000000000015,8.0
2.37,21.38,9976.11,0.14,0.09872145435666348,1.4036457569367749e-05,0.20000000000000015,9.0
2.08,17.835,9979.94,0.145,0.10922478818672288,1.4537119693803542e-05,0.20000000000000015,0.0
1.48,14.165,9984.345,0.01,0.08718800541019092,1.0008006405124098e-06,0.20000000000000015,1.0
1.515,13.21,9985.22,0.055,0.09537086644209086,5.5114852857238155e-06,0.20000000000000015,2.0
1.195,11.23,9987.505,0.07,0.09564756723547825,7.0079592660308954e-06,0.20000000000000015,3.0
1.485,13.41,9985.05,0.055,0.09926820969202595,5.508315070209986e-06,0.20000000000000015,4.0
1.11,10.005,9988.845,0.04,0.09890994545649767,4.005509288054343e-06,0.20000000000000015,5.0
1.615,14.755,9983.545,0.085,0.1010906322685085,8.512428974932772e-06,0.20000000000000015,6.0
2.0,19.11,9978.76,0.13,0.0979967178802769,1.3023448147095107e-05,0.20000000000000015,7.0
1.37,11.39,9987.17,0.07,0.10652869822398754,7.010120234828708e-06,0.20000000000000015,8.0
1.595,13.44,9984.86,0.105,0.10770555579672536,1.0522506866403159e-05,0.20000000000000015,9.0
1.605,14.595,9983.74,0.06,0.10190580672902756,6.0164547689579275e-06,0.20000000000000015,0.0
1.31,12.99,9985.64,0.06,0.09839381034996447,6.005305235687629e-06,0.20000000000000015,1.0
1.49,13.86,9984.59,0.06,0.09726710869660621,6.007764667527934e-06,0.20000000000000015,2.0
1.55,14.325,9984.065,0.06,0.09021577005865587,6.008118006543135e-06,0.20000000000000015,3.0
1.725,14.89,9983.335,0.05,0.10665678737770944,5.011934541061853e-06,0.20000000000000015,4.0
1.525,14.095,9984.335,0.045,0.10662568545038956,4.512637940926334e-06,0.20000000000000015,5.0
1.535,13.86,9984.58,0.025,0.098091008743302,2.5050606987246074e-06,0.20000000000000015,6.0
1.455,13.29,9985.21,0.045,0.09859075186324727,4.508922765584582e-06,0.20000000000000015,7.0
2.255,19.7,9977.99,0.055,0.10428662454849694,5.59834495704328e-06,0.20000000000000015,8.0
1.485,13.05,9985.425,0.04,0.1011284436064947,4.003905560595306e-06,0.20000000000000015,9.0
1.88,16.365,9981.705,0.05,0.10252767526840462,5.011579562717862e-06,0.20000000000000015,0.0
1.545,14.63,9983.805,0.02,0.09641404770242243,2.0026539716265256e-06,0.20000000000000015,1.0
1.235,10.93,9987.825,0.01,0.10119961790302796,1.0007004903432403e-06,0.20000000000000015,2.0
1.805,16.505,9981.6,0.09,0.09696808025427009,9.03081920096649e-06,0.20000000000000015,3.0
1.415,12.26,9986.305,0.02,0.10713885749433208,2.0036590514939136e-06,0.20000000000000015,4.0
1.865,16.99,9981.115,0.03,0.10437469504014064,3.0041560945404648e-06,0.20000000000000015,5.0
1.52,14.05,9984.385,0.045,0.09283907207250794,4.506213593058696e-06,0.20000000000000015,6.0
2.225,20.05,9977.64,0.085,0.09854150792461741,8.522061609634313e-06,0.20000000000000015,7.0
1.76,15.195,9982.975,0.07,0.10173360256598818,7.011471701179052e-06,0.20000000000000015,8.0
1.915,16.575,9981.455,0.055,0.10462610333047573,5.512782080535858e-06,0.20000000000000015,9.0
1.83,16.225,9981.865,0.08,0.10249816895575149,8.012946949983234e-06,0.20000000000000015,0.0
1.335,12.59,9986.03,0.045,0.09903840513925169,4.505958015934577e-06,0.20000000000000015,1.0
1.35,12.675,9985.915,0.06,0.10037068870519329,6.011731474799369e-06,0.20000000000000015,2.0
1.725,14.85,9983.365,0.06,0.10211962288883454,6.010172275236798e-06,0.20000000000000015,3.0
1.915,17.695,9980.37,0.02,0.09739757319787054,2.0042161042650296e-06,0.20000000000000015,4.0
1.415,12.76,9985.78,0.045,0.10175792917147293,4.507564425293429e-06,0.20000000000000015,5.0
1.89,17.57,9980.48,0.06,0.0997764108907814,6.015996569722197e-06,0.20000000000000015,6.0
1.225,10.98,9987.78,0.015,0.0927844750031506,1.502054013016532e-06,0.20000000000000015,7.0
1.59,13.975,9984.385,0.05,0.10418398087773453,5.008716714557316e-06,0.20000000000000015,8.0
1.655,15.285,9983.03,0.03,0.1003514499316613,3.0030532887158628e-06,0.20000000000000015,9.0
1.605,13.475,9984.89,0.03,0.10098889675131568,3.004610978763709e-06,0.20000000000000015,0.0
1.94,16.41,9981.59,0.06,0.10576943262848809,6.0098206134478015e-06,0.20000000000000015,1.0
1.13,10.715,9988.1,0.055,0.0906092291497409,5.507118099758766e-06,0.20000000000000015,2.0
1.775,15.18,9983.015,0.03,0.10411857699261196,3.0077782397986057e-06,0.20000000000000015,3.0
1.905,17.635,9980.435,0.025,0.09451689719351182,2.5071260883267996e-06,0.20000000000000015,4.0
1.89,15.29,9982.755,0.065,0.11003563388081232,6.51545954623413e-06,0.20000000000000015,5.0
2.01,17.73,9980.2,0.06,0.1034023901721159,6.016352802640097e-06,0.20000000000000015,6.0
2.275,19.39,9978.275,0.06,0.10813983899115671,6.014990774724353e-06,0.20000000000000015,7.0
1.63,14.435,9983.855,0.08,0.10228465550588348,8.019629406816883e-06,0.20000000000000015,8.0
2.045,17.66,9980.16,0.135,0.10641105207292949,1.353278687753803e-05,0.20000000000000015,9.0
1.53,12.905,9985.535,0.03,0.11107346979577304,3.0049094704976264e-06,0.20000000000000015,0.0
2.035,16.8,9980.99,0.175,0.11230881908794532,1.7548844471701848e-05,0.20000000000000015,1.0
1.87,16.8,9981.21,0.12,0.09458290776735907,1.2034013323237916e-05,0.20000000000000015,2.0
1.82,15.965,9982.2,0.015,0.1010985129337805,1.5035594321904927e-06,0.20000000000000015,3.0
1.685,15.5,9982.75,0.065,0.09509861010880744,6.522737335779433e-06,0.20000000000000015,4.0
1.525,13.85,9984.605,0.02,0.10262004260046272,2.006521441284502e-06,0.20000000000000015,5.0
1.29,12.455,9986.21,0.045,0.09566544090461804,4.509327161526978e-06,0.20000000000000015,6.0
1.425,12.495,9986.025,0.055,0.09939959109179802,5.512035526752783e-06,0.20000000000000015,7.0
1.745,15.11,9983.05,0.095,0.10486598658557904,9.512822105683159e-06,0.20000000000000015,8.0
1.69,15.15,9983.15,0.01,0.10051628663920302,1.0014021234217587e-06,0.20000000000000015,9.0
1.655,14.935,9983.385,0.025,0.09612383501663682,2.5036564384209275e-06,0.20000000000000015,0.0
2.1,17.935,9979.855,0.11,0.10376921235786964,1.1012976491940624e-05,0.20000000000000015,1.0
1.645,14.19,9984.105,0.06,0.10192393167509917,6.012680739293243e-06,0.20000000000000015,2.0
1.695,15.07,9983.175,0.06,0.10377374926857344,6.020730100877931e-06,0.20000000000000015,3.0
2.165,18.79,9979.02,0.025,0.10812158081128705,2.5075790661080005e-06,0.20000000000000015,4.0
1.865,16.73,9981.38,0.025,0.09222043599879347,2.503106336188899e-06,0.20000000000000015,5.0
1.535,13.605,9984.805,0.055,0.10927352897514461,5.5057066279898834e-06,0.20000000000000015,6.0
1.815,15.585,9982.575,0.025,0.108138778134162,2.5075226383399472e-06,0.20000000000000015,7.0
1.315,12.085,9986.53,0.07,0.10373935303229403,7.009471773566566e-06,0.20000000000000015,8.0
1.49,13.09,9985.39,0.03,0.10260573658355271,3.004508507506202e-06,0.20000000000000015,9.0
1.52,12.33,9986.13,0.02,0.11262466016089956,2.0037572794517006e-06,0.20000000000000015,0.0
1.56,14.31,9984.08,0.05,0.09836574567154222,5.021519247496354e-06,0.20000000000000015,1.0
1.47,14.0,9984.505,0.025,0.09755678375041539,2.503456117953176e-06,0.20000000000000015,2.0
2.17,19.055,9978.695,0.08,0.09648206679919609,8.02856922168538e-06,0.20000000000000015,3.0
1.625,15.045,9983.22,0.11,0.10011097183054472,1.1031805314487672e-05,0.20000000000000015,4.0
1.225,11.225,9987.535,0.015,0.10218847928707289,1.5023538515087492e-06,0.20000000000000015,5.0
1.875,15.595,9982.465,0.065,0.10982998213715259,6.51198289736619e-06,0.20000000000000015,6.0
1.32,11.18,9987.445,0.055,0.1003363215550934,5.507464761059372e-06,0.20000000000000015,7.0
1.545,13.985,9984.395,0.075,0.09983107454961165,7.51951516110292e-06,0.20000000000000015,8.0
1.27,11.6,9987.09,0.04,0.10631209473008343,4.005608514073106e-06,0.20000000000000015,9.0
1.37,11.84,9986.785,0.005,0.11033765360501707,5.00600720865038e-07,-0.7000000000000008,0.0
1.255,11.805,9986.88,0.06,0.09770301270679375,6.005656694229308e-06,-0.7000000000000008,1.0
0.925,8.585,9990.485,0.005,0.0933924790780424,5.002000800320128e-07,-0.7000000000000008,2.0
1.305,12.68,9985.995,0.02,0.09995402347553417,2.006074082030787e-06,-0.7000000000000008,3.0
1.13,10.485,9988.325,0.06,0.09966753879928697,6.008963606005458e-06,-0.7000000000000008,4.0
1.51,13.34,9985.065,0.085,0.10521691118260608,8.516891705349379e-06,-0.7000000000000008,5.0
1.58,13.795,9984.575,0.05,0.10347311280658908,5.044014695205529e-06,-0.7000000000000008,6.0
1.41,13.77,9984.78,0.04,0.0946191582357456,4.007614909933319e-06,-0.7000000000000008,7.0
