samplers,samplers_active,sampler_A,sampler_B,total_active,active_A,active_B,active_diff,active_diff_prop,gamma,replicate
20.0,0.0324,0.0107,0.0217,0.0335,0.011,0.0225,0.0329,0.9860426929392446,-0.30000000000003585,31.0
20.0,0.0342,0.0185,0.0157,0.0359,0.0194,0.0165,0.0347,0.9802857960752698,-0.30000000000003585,32.0
20.0,0.0372,0.0135,0.0237,0.0386,0.0147,0.0239,0.037,0.9778200432046587,-0.30000000000003585,33.0
20.0,0.0259,0.0103,0.0156,0.0269,0.0108,0.0161,0.0259,0.9689380387054807,-0.30000000000003585,34.0
20.0,0.0343,0.0114,0.0229,0.035,0.012,0.023,0.0336,0.9699784590409591,-0.30000000000003585,35.0
20.0,0.0277,0.0135,0.0142,0.0289,0.0144,0.0145,0.0281,0.9831111111111112,-0.30000000000003585,36.0
20.0,0.0359,0.0233,0.0126,0.0386,0.0248,0.0138,0.0342,0.8738128766139971,-0.30000000000003585,37.0
20.0,0.0183,0.0106,0.0077,0.0201,0.0122,0.0079,0.0171,0.8387395550186248,-0.30000000000003585,38.0
20.0,0.0187,0.0094,0.0093,0.0189,0.0096,0.0093,0.0187,0.9952380952380951,-0.30000000000003585,39.0
20.0,0.0256,0.0129,0.0127,0.0263,0.0134,0.0129,0.0261,0.9930555555555557,-0.30000000000003585,40.0
20.0,0.0275,0.0094,0.0181,0.0289,0.0095,0.0194,0.0285,0.9912037037037038,-0.30000000000003585,41.0
20.0,0.0383,0.016,0.0223,0.042,0.0184,0.0236,0.036,0.8023474761570001,-0.30000000000003585,42.0
20.0,0.018,0.0095,0.0085,0.0191,0.0098,0.0093,0.0181,0.9539627039627039,-0.30000000000003585,43.0
20.0,0.0389,0.03,0.0089,0.0417,0.0315,0.0102,0.0401,0.9702457982630397,-0.30000000000003585,44.0
20.0,0.0278,0.0103,0.0175,0.0288,0.0104,0.0184,0.0278,0.961324555074555,-0.30000000000003585,45.0
20.0,0.0216,0.013,0.0086,0.0223,0.0134,0.0089,0.0209,0.9415544772687632,-0.30000000000003585,46.0
20.0,0.0286,0.0186,0.01,0.0305,0.019,0.0115,0.0279,0.9321839080459771,-0.30000000000003585,47.0
20.0,0.0279,0.0126,0.0153,0.0301,0.0138,0.0163,0.0271,0.9245136550692107,-0.30000000000003585,48.0
20.0,0.0211,0.0053,0.0158,0.0219,0.0055,0.0164,0.0209,0.9621533228676087,-0.30000000000003585,49.0
20.0,0.0375,0.0242,0.0133,0.0405,0.0267,0.0138,0.0377,0.940030784030784,-0.30000000000003585,50.0
20.0,0.0295,0.0194,0.0101,0.0317,0.02,0.0117,0.0297,0.94788817052968,-0.30000000000003585,51.0
